Name,Complex
3350,HTR1A-HTR1D complex
3352,HTR1A-HTR1D complex
3351,HTR1B homodimer complex
3350,HTR1A-HTR1B complex
3351,HTR1A-HTR1B complex
3352,HTR1D-HTR1B complex
3351,HTR1D-HTR1B complex
9568,GABBR2-HTR1A complex
3350,GABBR2-HTR1A complex
3350,HTR1A-GPR26 complex
2849,HTR1A-GPR26 complex
3350,HTR1A-EDG3 complex
1903,HTR1A-EDG3 complex
3350,HTR1A homodimer complex
3350,HTR1A-S1PR1 complex
1901,HTR1A-S1PR1 complex
5071,HSP70-BAG5-PARK2 complex
3303,HSP70-BAG5-PARK2 complex
3308,HSP70-BAG5-PARK2 complex
9529,HSP70-BAG5-PARK2 complex
4803,NGF-p75 complex
4804,NGF-p75 complex
8841,ANCO1-HDAC3  complex
29123,ANCO1-HDAC3  complex
5885,Sororin-cohesin complex
8243,Sororin-cohesin complex
23244,Sororin-cohesin complex
113130,Sororin-cohesin complex
23047,Sororin-cohesin complex
9126,Sororin-cohesin complex
3084,NRG1-IKZF4 complex
64375,NRG1-IKZF4 complex
2057,EPOR receptor complex
1398,CRKII-C3G complex
2889,CRKII-C3G complex
2056,EPO-EPOR complex
2057,EPO-EPOR complex
7913,Splicing-associated factors complex
10921,Splicing-associated factors complex
10189,Splicing-associated factors complex
10250,Splicing-associated factors complex
9939,Splicing-associated factors complex
219541,Mediator complex
9443,Mediator complex
9282,Mediator complex
4976,Mediator complex
9862,Mediator complex
10001,Mediator complex
9441,Mediator complex
9412,Mediator complex
6837,Mediator complex
5469,Mediator complex
9442,Mediator complex
23389,Mediator complex
81857,Mediator complex
112950,Mediator complex
90390,Mediator complex
51586,Mediator complex
84246,Mediator complex
54797,Mediator complex
9477,Mediator complex
29079,Mediator complex
9440,Mediator complex
55588,Mediator complex
400569,Mediator complex
9969,Mediator complex
9439,Mediator complex
10025,Mediator complex
51003,Mediator complex
54797,MED18-MED20-MED29 mediator subcomplex
9477,MED18-MED20-MED29 mediator subcomplex
55588,MED18-MED20-MED29 mediator subcomplex
4790,p50-p65 NF(kappa)B complex
5970,p50-p65 NF(kappa)B complex
4790,p50-p65 NF(kappa)B-SRC1 complex
5970,p50-p65 NF(kappa)B-SRC1 complex
8648,p50-p65 NF(kappa)B-SRC1 complex
4790,IKBA-p50-p65 Nf(kappa)B complex
4792,IKBA-p50-p65 Nf(kappa)B complex
5970,IKBA-p50-p65 Nf(kappa)B complex
4794,IKB(epsilon)-RELA-cREL complex
5970,IKB(epsilon)-RELA-cREL complex
5966,IKB(epsilon)-RELA-cREL complex
5970,IKB(beta)-RELA-cREL complex
5966,IKB(beta)-RELA-cREL complex
4793,IKB(beta)-RELA-cREL complex
4792,IKB(alpha)-RELA-cREL complex
5970,IKB(alpha)-RELA-cREL complex
5966,IKB(alpha)-RELA-cREL complex
355,FAS-FADD-CASP8 complex
8772,FAS-FADD-CASP8 complex
841,FAS-FADD-CASP8 complex
4792,MURR1-NF(kappa)Bp65-IKBA complex
5970,MURR1-NF(kappa)Bp65-IKBA complex
150684,MURR1-NF(kappa)Bp65-IKBA complex
4790,IKBA-p50-p65 Nf(kappa)B complex
4792,IKBA-p50-p65 Nf(kappa)B complex
5970,IKBA-p50-p65 Nf(kappa)B complex
2068,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
2071,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
2965,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
1022,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
902,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
2966,"TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)"
3611,ILK-PARVB-ARHGEF6 complex
9459,ILK-PARVB-ARHGEF6 complex
29780,ILK-PARVB-ARHGEF6 complex
9459,PARVB-ARHGEF6 complex
29780,PARVB-ARHGEF6 complex
8726,EED-EZH-YY1 polycomb complex
7528,EED-EZH-YY1 polycomb complex
2146,EED-EZH-YY1 polycomb complex
8535,Polycomb repressive complex
648,Polycomb repressive complex
1911,Polycomb repressive complex
6015,Polycomb repressive complex
648,BMI1-HPH1-HPH2 complex
1911,BMI1-HPH1-HPH2 complex
1912,BMI1-HPH1-HPH2 complex
8726,EED-EZH polycomb complex
2146,EED-EZH polycomb complex
596,CALM1-FKBP38-BCL2 complex
801,CALM1-FKBP38-BCL2 complex
23770,CALM1-FKBP38-BCL2 complex
7186,TRAF2-cIAP1/BIRC2 complex
329,TRAF2-cIAP1/BIRC2 complex
4055,Homodimeric complex LTBR
7132,Tumor necrosis factor receptor 1 signaling complex
7186,Tumor necrosis factor receptor 1 signaling complex
329,Tumor necrosis factor receptor 1 signaling complex
8717,Tumor necrosis factor receptor 1 signaling complex
56288,PLCB1-PARD3-PARD6A complex
50855,PLCB1-PARD3-PARD6A complex
23236,PLCB1-PARD3-PARD6A complex
5331,PLCB3-PARD3-PARD6A complex
56288,PLCB3-PARD3-PARD6A complex
50855,PLCB3-PARD3-PARD6A complex
7186,TRAF2-TRADD complex
8717,TRAF2-TRADD complex
7186,"Ternary complex (TRAF2, FADD, TRADD)"
8772,"Ternary complex (TRAF2, FADD, TRADD)"
8717,"Ternary complex (TRAF2, FADD, TRADD)"
9133,CCNB2-CDC2 complex
983,CCNB2-CDC2 complex
983,CCNB1-CDC2 complex
891,CCNB1-CDC2 complex
983,CDC2-PCNA-CCNB1-GADD45A complex
5111,CDC2-PCNA-CCNB1-GADD45A complex
891,CDC2-PCNA-CCNB1-GADD45A complex
1647,CDC2-PCNA-CCNB1-GADD45A complex
4616,CDC2-PCNA-CCNB1-GADD45B complex
983,CDC2-PCNA-CCNB1-GADD45B complex
5111,CDC2-PCNA-CCNB1-GADD45B complex
891,CDC2-PCNA-CCNB1-GADD45B complex
10912,CDC2-PCNA-CCNB1-GADD45G complex
983,CDC2-PCNA-CCNB1-GADD45G complex
5111,CDC2-PCNA-CCNB1-GADD45G complex
891,CDC2-PCNA-CCNB1-GADD45G complex
3592,IL12A-IL12B complex
3593,IL12A-IL12B complex
3593,IL-12 subunit p40 homodimer complex
983,CDC2-CCNB1-CCNF complex
891,CDC2-CCNB1-CCNF complex
899,CDC2-CCNB1-CCNF complex
983,CDC2-CCNB1-PTCH1 complex
891,CDC2-CCNB1-PTCH1 complex
5727,CDC2-CCNB1-PTCH1 complex
890,CDK2-CCNA2 complex
1017,CDK2-CCNA2 complex
983,CDC2-CCNA2 complex
890,CDC2-CCNA2 complex
998,PAR6-CDC42 complex
84612,PAR6-CDC42 complex
983,CDC2-CCNA2-CDK2 complex
890,CDC2-CCNA2-CDK2 complex
1017,CDC2-CCNA2-CDK2 complex
898,CDK2-CCNE1 complex
1017,CDK2-CCNE1 complex
9021,LMO4-gp130 complex
3716,LMO4-gp130 complex
3572,LMO4-gp130 complex
8543,LMO4-gp130 complex
5781,LMO4-gp130 complex
6772,Stat1-alpha-dimer-CBP DNA-protein complex
1387,Stat1-alpha-dimer-CBP DNA-protein complex
2494,SHP-NR5A2 complex
8431,SHP-NR5A2 complex
1270,CNTF-CNTFR-gp130-LIFR complex
1271,CNTF-CNTFR-gp130-LIFR complex
3572,CNTF-CNTFR-gp130-LIFR complex
3977,CNTF-CNTFR-gp130-LIFR complex
3976,LIFR-LIF-gp130 complex
3572,LIFR-LIF-gp130 complex
3977,LIFR-LIF-gp130 complex
4605,"LINC complex, S-phase"
5933,"LINC complex, S-phase"
5928,"LINC complex, S-phase"
91750,"LINC complex, S-phase"
286826,"LINC complex, S-phase"
132660,"LINC complex, S-phase"
55957,"LINC complex, S-phase"
5928,LINC core complex
91750,LINC core complex
286826,LINC core complex
132660,LINC core complex
55957,LINC core complex
5934,"LINC complex, quiescent cells"
5928,"LINC complex, quiescent cells"
1874,"LINC complex, quiescent cells"
91750,"LINC complex, quiescent cells"
286826,"LINC complex, quiescent cells"
132660,"LINC complex, quiescent cells"
55957,"LINC complex, quiescent cells"
4627,Emerin complex 1
2010,Emerin complex 1
60,Emerin complex 1
4643,Emerin complex 1
6709,Emerin complex 1
1266,Emerin complex 1
4008,Emerin complex 1
80143,Emerin complex 1
2010,Emerin-actin-NMI-(alphaII)spectrin complex
60,Emerin-actin-NMI-(alphaII)spectrin complex
9111,Emerin-actin-NMI-(alphaII)spectrin complex
6709,Emerin-actin-NMI-(alphaII)spectrin complex
2010,Emerin-actin-NMI complex
60,Emerin-actin-NMI complex
9111,Emerin-actin-NMI complex
4000,Emerin architectural complex
4001,Emerin architectural complex
2010,Emerin architectural complex
60,Emerin architectural complex
9111,Emerin architectural complex
6709,Emerin architectural complex
8841,Emerin regulatory complex
8815,Emerin regulatory complex
5933,Emerin regulatory complex
2010,Emerin regulatory complex
60,Emerin regulatory complex
8350,Emerin regulatory complex
3024,Emerin regulatory complex
3065,Emerin regulatory complex
4008,Emerin regulatory complex
4000,Emerin complex 24
5925,Emerin complex 24
4001,Emerin complex 24
4173,Emerin complex 24
4171,Emerin complex 24
2010,Emerin complex 24
8350,Emerin complex 24
3192,Emerin complex 24
3024,Emerin complex 24
708,Emerin complex 24
5934,Emerin complex 24
9111,Emerin complex 24
4175,Emerin complex 24
79595,Emerin complex 24
140836,Emerin complex 24
8815,Emerin complex 25
9406,Emerin complex 25
51691,Emerin complex 25
6741,Emerin complex 25
4001,Emerin complex 25
7529,Emerin complex 25
2010,Emerin complex 25
60,Emerin complex 25
3190,Emerin complex 25
7531,Emerin complex 25
6632,Emerin complex 25
10146,Emerin complex 25
11140,Emerin complex 25
79595,Emerin complex 25
56647,Emerin complex 25
57819,Emerin complex 25
10284,Emerin complex 32
8841,Emerin complex 32
4001,Emerin complex 32
5933,Emerin complex 32
2010,Emerin complex 32
60,Emerin complex 32
8350,Emerin complex 32
5934,Emerin complex 32
6598,Emerin complex 32
10155,Emerin complex 32
9111,Emerin complex 32
3065,Emerin complex 32
6709,Emerin complex 32
1108,Emerin complex 32
6601,Emerin complex 32
6599,Emerin complex 32
90665,Emerin complex 32
79718,Emerin complex 32
84661,Emerin complex 32
140836,Emerin complex 32
29079,Emerin complex 32
23186,Emerin complex 32
10212,Emerin complex 52
51691,Emerin complex 52
7067,Emerin complex 52
1152,Emerin complex 52
3191,Emerin complex 52
4001,Emerin complex 52
10971,Emerin complex 52
8826,Emerin complex 52
2010,Emerin complex 52
3068,Emerin complex 52
60,Emerin complex 52
3190,Emerin complex 52
7531,Emerin complex 52
6632,Emerin complex 52
3192,Emerin complex 52
3024,Emerin complex 52
708,Emerin complex 52
5934,Emerin complex 52
3609,Emerin complex 52
9111,Emerin complex 52
27250,Emerin complex 52
8539,Emerin complex 52
23592,Emerin complex 52
3320,HSP90-CIP1-FKBPL complex
1026,HSP90-CIP1-FKBPL complex
63943,HSP90-CIP1-FKBPL complex
2534,PSD95-FYN-NR2A complex
1742,PSD95-FYN-NR2A complex
2903,PSD95-FYN-NR2A complex
9232,Securin-separase complex
9700,Securin-separase complex
983,ESPL1-CDC2 complex
9700,ESPL1-CDC2 complex
8829,FARP2-NRP1-PlexinA1 complex
9855,FARP2-NRP1-PlexinA1 complex
5361,FARP2-NRP1-PlexinA1 complex
8829,FARP2-NRP1-PlexinA2 complex
5362,FARP2-NRP1-PlexinA2 complex
9855,FARP2-NRP1-PlexinA2 complex
8829,FARP2-NRP1-PlexinA3 complex
9855,FARP2-NRP1-PlexinA3 complex
55558,FARP2-NRP1-PlexinA3 complex
8829,FARP2-NRP1-PlexinA4 complex
9855,FARP2-NRP1-PlexinA4 complex
91584,FARP2-NRP1-PlexinA4 complex
64218,SEMA4A-PlexinD1 complex
23129,SEMA4A-PlexinD1 complex
81,"Ternary complex (LRRC7, CAMK2a, ACTN4)"
57554,"Ternary complex (LRRC7, CAMK2a, ACTN4)"
815,"Ternary complex (LRRC7, CAMK2a, ACTN4)"
5925,CEBPE-E2F1-RB1 complex
1869,CEBPE-E2F1-RB1 complex
1053,CEBPE-E2F1-RB1 complex
8829,Nrp1-PlexinD1 complex
23129,Nrp1-PlexinD1 complex
8829,SEMA3C-PlexinD1-Nrp1 complex
10512,SEMA3C-PlexinD1-Nrp1 complex
23129,SEMA3C-PlexinD1-Nrp1 complex
10154,PlexinC1-SEMA7A complex
8482,PlexinC1-SEMA7A complex
5364,PlexinC1-SEMA7A complex
10507,PlexinC1-SEMA7A complex
5925,TRIM27-RB1 complex
5987,TRIM27-RB1 complex
8829,PlexinA1-NRP1 complex
5361,PlexinA1-NRP1 complex
8829,PlexinA3-Nrp1 complex
55558,PlexinA3-Nrp1 complex
8829,PlexinB1-Nrp1 complex
5364,PlexinB1-Nrp1 complex
8828,PlexinA1-Nrp2 complex
5361,PlexinA1-Nrp2 complex
7516,hRAD51C-hXRCC3 complex
5888,hRAD51C-hXRCC3 complex
7415,VCP-VIMP-DERL1 complex
79139,VCP-VIMP-DERL1 complex
7415,"Membrane protein complex (VCP, UFD1L, SEC61B)"
10952,"Membrane protein complex (VCP, UFD1L, SEC61B)"
7353,"Membrane protein complex (VCP, UFD1L, SEC61B)"
8829,SEMA6D-PlexinA1-NRP1 complex
80031,SEMA6D-PlexinA1-NRP1 complex
5361,SEMA6D-PlexinA1-NRP1 complex
10673,TALL1 homo-oligomer complex
8467,Nucleolar remodeling complex (NoRC complex)
11176,Nucleolar remodeling complex (NoRC complex)
1786,TIP5-DNMT-HDAC1 complex
3065,TIP5-DNMT-HDAC1 complex
1789,TIP5-DNMT-HDAC1 complex
11176,TIP5-DNMT-HDAC1 complex
8829,VEGFA(165)-KDR-NRP1 complex
7422,VEGFA(165)-KDR-NRP1 complex
3791,VEGFA(165)-KDR-NRP1 complex
8829,VEGFA(165)-KDR-NRP1 complex
7422,VEGFA(165)-KDR-NRP1 complex
3791,VEGFA(165)-KDR-NRP1 complex
8829,NRP1-VEGF(165/121) complex
7422,NRP1-VEGF(165/121) complex
8470,ArgBP2a-CBL-PTK2B complex
867,ArgBP2a-CBL-PTK2B complex
2185,ArgBP2a-CBL-PTK2B complex
3275,PRMT2 homo-oligomer complex
3693,"FAK-beta5 integrin complex, VEGF induced"
5747,"FAK-beta5 integrin complex, VEGF induced"
6714,SH3P2/OSTF1-CBL-SRC complex
867,SH3P2/OSTF1-CBL-SRC complex
26578,SH3P2/OSTF1-CBL-SRC complex
4846,eNOS-CAV1 complex
857,eNOS-CAV1 complex
3320,"eNOS-HSP90 complex, VEGF induced"
4846,"eNOS-HSP90 complex, VEGF induced"
3320,"eNOS-HSP90-AKT complex, VEGF induced"
4846,"eNOS-HSP90-AKT complex, VEGF induced"
207,"eNOS-HSP90-AKT complex, VEGF induced"
867,CIN85-CBL complex
30011,CIN85-CBL complex
867,CIN85-CBL-SH3GL2 complex
30011,CIN85-CBL-SH3GL2 complex
6456,CIN85-CBL-SH3GL2 complex
867,CIN85-SH3GL3-CBL complex
30011,CIN85-SH3GL3-CBL complex
6457,CIN85-SH3GL3-CBL complex
6908,TBP-TAF complex
9013,TBP-TAF complex
9015,TBP-TAF complex
9014,TBP-TAF complex
8517,IKBKG homotrimer complex
8829,"NRP1-VEGFC complex, heparin dependent"
7424,"NRP1-VEGFC complex, heparin dependent"
8828,NRP2-VEGFC complex
7424,NRP2-VEGFC complex
2277,"NRP2-VEGFD complex, heparin dependent"
8828,"NRP2-VEGFD complex, heparin dependent"
8829,"NRP1-VEGFD complex, heparin dependent"
2277,"NRP1-VEGFD complex, heparin dependent"
7046,TGF-beta receptor-SMAD3 complex
7048,TGF-beta receptor-SMAD3 complex
4088,TGF-beta receptor-SMAD3 complex
6908,Pre-initiation complex (PIC)
5430,Pre-initiation complex (PIC)
60,Pre-initiation complex (PIC)
8828,NRP2-VEGFR3 complex
2324,NRP2-VEGFR3 complex
8829,PlexinA1-NRP1 complex
5361,PlexinA1-NRP1 complex
8829,PlexinA1-NRP1-SEMA3A complex
10371,PlexinA1-NRP1-SEMA3A complex
5361,PlexinA1-NRP1-SEMA3A complex
150,2AR-mGluR2 complex
2891,2AR-mGluR2 complex
150,2AR-mGluR2 complex
2891,2AR-mGluR2 complex
8837,MRIT complex
598,MRIT complex
841,MRIT complex
7341,SUMO1-SUA1-UBA2 complex
10055,SUMO1-SUA1-UBA2 complex
10054,SUMO1-SUA1-UBA2 complex
10055,SUA1-UBA2 complex
10054,SUA1-UBA2 complex
10048,PLXNA1-RANBPM complex
5361,PLXNA1-RANBPM complex
5362,PLXNA2-RANBPM complex
10048,PLXNA2-RANBPM complex
55558,PLXNA3-RANBPM complex
10048,PLXNA3-RANBPM complex
10048,PLXNA4-RANBPM complex
91584,PLXNA4-RANBPM complex
1400,"CRMP-MICAL-PlexinA1 complex, induced by SEMA3A"
64780,"CRMP-MICAL-PlexinA1 complex, induced by SEMA3A"
5361,"CRMP-MICAL-PlexinA1 complex, induced by SEMA3A"
861,RUNX1-CBF-beta-DNA complex
865,RUNX1-CBF-beta-DNA complex
1003,ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex
1499,ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex
3791,ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex
7082,ZO1-(beta)cadherin-(VE)cadherin-VEGFR2 complex
8837,"Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced"
8772,"Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced"
841,"Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced"
8837,"Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced"
355,"Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced"
8772,"Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced"
841,"Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced"
355,FAS-FADD-CASP8 complex
8772,FAS-FADD-CASP8 complex
841,FAS-FADD-CASP8 complex
9817,PGAM5-KEAP1-NRF2 complex
4780,PGAM5-KEAP1-NRF2 complex
192111,PGAM5-KEAP1-NRF2 complex
8772,DISC complex
841,DISC complex
2554,GABAA receptor 
2566,GABAA receptor 
2561,GABAA receptor 
7157,p53-BCL2 complex
596,p53-BCL2 complex
7157,p53-BCL2 complex
598,p53-BCL2 complex
317,Apoptosome-procaspase 9 complex
842,Apoptosome-procaspase 9 complex
54205,Apoptosome-procaspase 9 complex
596,tBID-BCL2 complex
637,tBID-BCL2 complex
10018,BIM-BCL2 complex
596,BIM-BCL2 complex
10018,BIM-BCL2xL complex
598,BIM-BCL2xL complex
637,tBID-BCL2xL complex
598,tBID-BCL2xL complex
4170,MCL1-NOXA complex
5366,MCL1-NOXA complex
4170,MCL1-BAK1 complex
578,MCL1-BAK1 complex
8517,IKBKG homotetramer complex
3551,IKBKG-IKBKB  complex
8517,IKBKG-IKBKB  complex
1147,IKBKG-CHUK complex
8517,IKBKG-CHUK complex
6622,"DJ-1-SNCA complex, high molecular weight complex"
11315,"DJ-1-SNCA complex, high molecular weight complex"
89941,PINK1-MIRO2-Milton complex
65018,PINK1-MIRO2-Milton complex
22906,PINK1-MIRO2-Milton complex
89941,MIRO2-Milton complex
22906,MIRO2-Milton complex
5071,PPD complex
11315,PPD complex
65018,PPD complex
9131,AIF-CYPA-DNA complex
5478,AIF-CYPA-DNA complex
3551,I-kappa-B kinase complex
1147,I-kappa-B kinase complex
8517,I-kappa-B kinase complex
3326,HSP90-CDC37-LRRK2 complex
11140,HSP90-CDC37-LRRK2 complex
120892,HSP90-CDC37-LRRK2 complex
204,AK2-FADD-caspase-10 (AFAC10) complex
8772,AK2-FADD-caspase-10 (AFAC10) complex
843,AK2-FADD-caspase-10 (AFAC10) complex
355,FAS-FADD-CASP8-CASP10 complex
8772,FAS-FADD-CASP8-CASP10 complex
841,FAS-FADD-CASP8-CASP10 complex
843,FAS-FADD-CASP8-CASP10 complex
355,FAS-FADD-CASP8 complex
8772,FAS-FADD-CASP8 complex
841,FAS-FADD-CASP8 complex
355,FAS-FADD-CASP10 complex
8772,FAS-FADD-CASP10 complex
843,FAS-FADD-CASP10 complex
2099,CAV1-VDAC1-ESR1 complex
7416,CAV1-VDAC1-ESR1 complex
857,CAV1-VDAC1-ESR1 complex
322,FE65-TSHZ3-HDAC1 complex
3065,FE65-TSHZ3-HDAC1 complex
57616,FE65-TSHZ3-HDAC1 complex
673,BRAF-MAP2K1-MAP2K2-YWHAE complex
5605,BRAF-MAP2K1-MAP2K2-YWHAE complex
7531,BRAF-MAP2K1-MAP2K2-YWHAE complex
5604,BRAF-MAP2K1-MAP2K2-YWHAE complex
5894,RAF1-MAP2K1-YWHAE complex
7531,RAF1-MAP2K1-YWHAE complex
5604,RAF1-MAP2K1-YWHAE complex
5518,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
5519,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
1973,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
5515,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
51400,PPP2R1A-PPP2R1B-PPP2CA-PPME1-EIF4A1 complex
5894,MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
673,MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
7531,MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
5604,MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
8844,MAP2K1-BRAF-RAF1-YWHAE-KSR1 complex
8844,KSR1 homooligomer complex
5894,BRAF-RAF1-14-3-3 complex
673,BRAF-RAF1-14-3-3 complex
7534,BRAF-RAF1-14-3-3 complex
5894,KSR1-RAF1-MEK complex
5604,KSR1-RAF1-MEK complex
8844,KSR1-RAF1-MEK complex
673,KSR1-BRAF-MEK complex
5604,KSR1-BRAF-MEK complex
8844,KSR1-BRAF-MEK complex
3265,"RAF1-RAS complex, EGF induced"
5894,"RAF1-RAS complex, EGF induced"
5894,"RAF1-BRAF complex, RAS stimulated"
673,"RAF1-BRAF complex, RAS stimulated"
5894,"RAF1-CNK1 complex, RAS stimulated"
10256,"RAF1-CNK1 complex, RAS stimulated"
673,"BRAF-CNK1 complex, not RAS stimulated"
10256,"BRAF-CNK1 complex, not RAS stimulated"
10256,CNK1 homodimer complex
5894,CNK1-SRC-RAF1 complex
6714,CNK1-SRC-RAF1 complex
10256,CNK1-SRC-RAF1 complex
10972,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
5663,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
23385,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
51107,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
55851,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
3326,LRRK2-CHIP-HSP90 complex
120892,LRRK2-CHIP-HSP90 complex
10273,LRRK2-CHIP-HSP90 complex
8772,LRRK2-FADD-CASP8
841,LRRK2-FADD-CASP8
120892,LRRK2-FADD-CASP8
5534,Calcineurin
5530,Calcineurin
7334,Ubiquitin-conjugating enzyme E2 (UBC13-UEV1A)
7335,Ubiquitin-conjugating enzyme E2 (UBC13-UEV1A)
5071,PARK2-EPS15-EGFR
1956,PARK2-EPS15-EGFR
2060,PARK2-EPS15-EGFR
3312,CHIP-HSC70 complex
10273,CHIP-HSC70 complex
1780,dynein complex
8655,dynein complex
1778,dynein complex
51143,dynein complex
1780,dynein-dynactin complex
8655,dynein-dynactin complex
1639,dynein-dynactin complex
1778,dynein-dynactin complex
51143,dynein-dynactin complex
9638,DISC-FEZ1 complex
27185,DISC-FEZ1 complex
71,DISC-FEZ1-F-actin complex
9638,DISC-FEZ1-F-actin complex
27185,DISC-FEZ1-F-actin complex
5142,PDE4B-DISC1 complex
27185,PDE4B-DISC1 complex
9531,BAG3-HSC70-HSPB8-CHIP complex
3312,BAG3-HSC70-HSPB8-CHIP complex
26353,BAG3-HSC70-HSPB8-CHIP complex
10273,BAG3-HSC70-HSPB8-CHIP complex
6794,LKB1-STRAD-MO25 complex
92335,LKB1-STRAD-MO25 complex
51719,LKB1-STRAD-MO25 complex
27242,APP-DR6 complex
351,APP-DR6 complex
22891,DISC1-ZNF365 complex
27185,DISC1-ZNF365 complex
7498,Xanthine oxidase
2099,ESR1-SP1 complex
6667,ESR1-SP1 complex
2099,ESR1-CEBPB complex
1051,ESR1-CEBPB complex
2099,ESR1-GRIP1 complex
23426,ESR1-GRIP1 complex
6434,TRA2B1-SRp30c-SRp55 complex
8683,TRA2B1-SRp30c-SRp55 complex
6431,TRA2B1-SRp30c-SRp55 complex
8683,SRp30c-SRp55 complex
6431,SRp30c-SRp55 complex
80169,CST complex
100134934,CST complex
25,c-Abl-cortactin-nmMLCK complex
2017,c-Abl-cortactin-nmMLCK complex
4638,c-Abl-cortactin-nmMLCK complex
1636,HSPA2-ACR-PDIA6 complex
3306,HSPA2-ACR-PDIA6 complex
10130,HSPA2-ACR-PDIA6 complex
7917,BAG6-HSPA2 complex
3306,BAG6-HSPA2 complex
6517,ACAP1-CHC-Glut4 complex
1213,ACAP1-CHC-Glut4 complex
9744,ACAP1-CHC-Glut4 complex
9146,CART complex
81,CART complex
10612,CART complex
4645,CART complex
22936,AFF4 super elongation complex (SEC)
904,AFF4 super elongation complex (SEC)
905,AFF4 super elongation complex (SEC)
4300,AFF4 super elongation complex (SEC)
1025,AFF4 super elongation complex (SEC)
4299,AFF4 super elongation complex (SEC)
8178,AFF4 super elongation complex (SEC)
4298,AFF4 super elongation complex (SEC)
85403,AFF4 super elongation complex (SEC)
80237,AFF4 super elongation complex (SEC)
27125,AFF4 super elongation complex (SEC)
340152,MCPIP1-MCPIP4 complex
80149,MCPIP1-MCPIP4 complex
367,ERbeta-AR complex
2100,ERbeta-AR complex
10555,Seipin-AGPAT2 complex
26580,Seipin-AGPAT2 complex
10555,Seipin-AGPAT2-lipin1 complex
23175,Seipin-AGPAT2-lipin1 complex
26580,Seipin-AGPAT2-lipin1 complex
23175,Seipin-lipin1 complex
26580,Seipin-lipin1 complex
4000,NF-YA-LaminA complex
4800,NF-YA-LaminA complex
3725,c-Jun-ATF3 complex
467,c-Jun-ATF3 complex
51248,PLEKHA7-PDZD11 complex
144100,PLEKHA7-PDZD11 complex
1410,alphaB-crystallin-Nav1.5 complex
6331,alphaB-crystallin-Nav1.5 complex
7026,MEF2-NR2F2 complex
4205,MEF2-NR2F2 complex
7784,ZP3-IZUMO1 complex
284359,ZP3-IZUMO1 complex
183,proMBP-angiotensinogen complex
5553,proMBP-angiotensinogen complex
5553,PAPP-A-proMBP complex
5069,PAPP-A-proMBP complex
183,proMBP-angiotensinogen-c3dg complex
718,proMBP-angiotensinogen-c3dg complex
